RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LAS_CONDICIONES_DE_INTERCONEXIÓN_NO_CONVENIDAS_ENTRE_MEGA_CABLE resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_las_condiciones_de_interconexión_no_convenidas_entre_mega_cable NP00000 1
haya haber VASP1S0 0.493699
dejado dejar VMP00SM 1
de de SP 0.999961
analizar analizar VMN0000 1
todas todo DI0FP0 0.934073
y y CC 0.999989
cada cada DI0CS0 1
una uno PI0FS00 0.0420733
de de SP 0.999961
las el DA0FP0 0.988184
manifestaciones manifestación NCFP000 1
realizadas realizar VMP00PF 1
por por SP 1
Grupo_AT_&_T grupo_at_&_t NP00000 1
, , Fc 1
sino_que sino_que CC 1
una uno DI0FS0 0.951973
respuesta respuesta NCFS000 1
detallada detallar VMP00SF 1
de de SP 0.999961
las el DA0FP0 0.988184
mismas mismo AQ0FP00 0.995495
en en SP 1
nada nada PI0CS00 0.893578
cambia cambiar VMIP3S0 0.987805
el el DA0MS0 1
sentido sentido NCMS000 0.940835
de de SP 0.999961
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
, , Fc 1
ante ante SP 0.999744
su su DP3CSN 1
inoperancia inoperancia NCFS000 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
apuntados apuntar VMP00PM 1
. . Fp 1

Una uno DI0FS0 0.951973
vez vez NCFS000 1
analizadas analizar VMP00PF 1
las el DA0FP0 0.988184
manifestaciones manifestación NCFP000 1
generales general AQ0CP00 0.916449
, , Fc 1
en en SP 1
términos término NCMP000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
129 129 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
, , Fc 1
se se P00CN00 0.494509
procede proceder VMIP3S0 0.98913
a a SP 0.998775
resolver resolver VMN0000 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
no no RN 0.999297
convenidas convenir VMP00PF 1
solicitadas solicitar VMP00PF 1
por por SP 1
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
. . Fp 1

Tarifas_de_Interconexión_En_la_Solicitud_de_Resolución tarifas_de_interconexión_en_la_solicitud_de_resolución NP00000 1
y y CC 0.999989
en en SP 1
el el DA0MS0 1
escrito escrito NCMS000 0.466887
de de SP 0.999961
desahogo desahogo NCMS000 0.989709
de de SP 0.999961
prevención prevención NCFS000 1
, , Fc 1
Mega_Cable mega_cable NP00000 1
solicitan solicitar VMIP3P0 1
la el DA0FS0 0.98926
intervención intervención NCFS000 1
de de SP 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
para para SP 0.999834
que que CS 0.449861
dentro_de dentro_de SP 1
su su DP3CSN 1
ámbito ámbito NCMS000 1
de de SP 0.999961
competencia competencia NCFS000 1
resuelva resolver VMSP3S0 0.495935
el el DA0MS0 1
desacuerdo desacuerdo NCMS000 0.97619
y y CC 0.999989
determine determinar VMSP3S0 0.634863
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
aplicables aplicable AQ0CP00 1
de de SP 1
el el DA0MS0 1
1 1 Z 1
° ° Fz 1
de de SP 0.999961
enero [??:??/1/??:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
o_bien o_bien CC 1
a_partir_de a_partir_de SP 1
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
en en SP 1
que que CS 0.449861
emita emitir VMSP3S0 0.634856
su su DP3CSN 1
resolución resolución NCFS000 1
y y CC 0.999989
hasta hasta SP 0.922749
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
Grupo_AT_&_T grupo_at_&_t NP00000 1
solicita solicitar VMIP3S0 0.989241
resolver resolver VMN0000 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
terminación terminación NCFS000 1
local local AQ0CS00 0.798805
fija fijar VMIP3S0 0.308271
que que CS 0.449861
Grupo_AT_&_T grupo_at_&_t NP00000 1
pagará pagar VMIF3S0 1
a a SP 0.998775
Mega_Cable mega_cable NP00000 1
a_partir_de a_partir_de SP 1
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
de de SP 0.999961
resolución resolución NCFS000 1
de de SP 1
el el DA0MS0 1
desacuerdo desacuerdo NCMS000 0.97619
y y CC 0.999989
hasta hasta SP 0.922749
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
. . Fp 1

Consideraciones_de_el_Instituto_Para consideraciones_de_el_instituto_para NP00000 1
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
de de SP 0.999961
Mega_Cable mega_cable NP00000 1
y y CC 0.999989
Grupo_AT_&_T grupo_at_&_t NP00000 1
, , Fc 1
se se P00CN00 0.494509
debe deber VMIP3S0 0.998712
considerar considerar VMN0000 1
que que CS 0.449861
la el DA0FS0 0.98926
propia propio AQ0FS00 1
LFTR lftr NP00000 1
establece establecer VMIP3S0 0.992424
el el DA0MS0 1
marco marco NCMS000 0.996894
normativo normativo AQ0MS00 1
y y CC 0.999989
regulatorio regular_torio NCCN000 1
aplicable aplicable AQ0CS00 1
para para SP 0.999834
la el DA0FS0 0.98926
fijación fijación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

A a SP 0.998775
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
131 131 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
dispone disponer VMIP3S0 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
131 131 Z 1
. . Fp 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
b b NCFS000 1
) ) Fpt 1
Para para NP00000 1
el el DA0MS0 1
tráfico tráfico NCMS000 1
que que PR0CN00 0.550139
termine terminar VMSP3S0 0.44086
en en SP 1
la el DA0FS0 0.98926
red red NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
demás demás DI0CP0 0.280093
concesionarios concesionario NCMP000 0.62798
, , Fc 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
interconexión interconexión NCFS000 1
será ser VSIF3S0 1
negociada negociar VMP00SF 1
libremente libremente RG 1
. . Fp 1

El el DA0MS0 1
Instituto instituto NP00000 1
resolverá resolver VMIF3S0 1
cualquier cualquiera DI0CS0 1
disputa disputa NCFS000 0.776824
respecto_de respecto_de SP 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
, , Fc 1
términos término NCMP000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
condiciones condición NCFP000 0.998418
de de SP 0.999961
los el DA0MP0 0.992728
convenios convenio NCMP000 0.991071
de de SP 0.999961
interconexión interconexión NCFS000 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
inciso inciso AQ0MS00 0.66114
b b NCFS000 1
) ) Fpt 1
de de SP 0.999961
este este DD0MS0 0.949201
artículo artículo NCMS000 1
, , Fc 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
la el DA0FS0 0.98926
metodología metodología NCFS000 1
de de SP 0.999961
costos costo NCMP000 1
que que PR0CN00 0.550139
determine determinar VMSP3S0 0.634863
, , Fc 1
tomando tomar VMG0000 1
en en SP 1
cuenta contar VMIP3S0 0.768585
las el DA0FP0 0.988184
asimetrías asimetría NCFP000 1
naturales natural AQ0CP00 0.991803
de de SP 0.999961
las el DA0FP0 0.988184
redes red NCFP000 0.990196
a a SP 0.998775
ser ser VSN0000 0.959637
interconectadas interconectar VMP00PF 1
, , Fc 1
la el DA0FS0 0.98926
participación participación NCFS000 1
de de SP 0.999961
mercado mercado NCMS000 0.999343
o o CC 0.999864
cualquier cualquiera DI0CS0 1
otro otro DI0MS0 0.658501
factor factor NCMS000 1
, , Fc 1
fijando fijar VMG0000 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
, , Fc 1
términos término NCMP000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
condiciones condición NCFP000 0.998418
en_consecuencia en_consecuencia RG 1
. . Fp 1

Las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
que que PR0CN00 0.550139
determine determinar VMSP3S0 0.634863
el el DA0MS0 1
Instituto instituto NP00000 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
dicha decir VMP00SF 0.819767
metodología metodología NCFS000 1
deberán deber VMIF3P0 1
ser ser VSN0000 0.959637
transparentes transparente AQ0CP00 0.992708
, , Fc 1
razonables razonable AQ0CP00 1
y y CC 0.999989
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
asimétricas asimétrico AQ0FP00 1
, , Fc 1
considerando considerar VMG0000 0.813333
la el DA0FS0 0.98926
participación participación NCFS000 1
de de SP 0.999961
mercado mercado NCMS000 0.999343
, , Fc 1
los el DA0MP0 0.992728
horarios horario NCMP000 0.991803
de de SP 0.999961
congestionamiento congestionamiento NCMS000 0.981144
de de SP 0.999961
red red NCFS000 1
, , Fc 1
el el DA0MS0 1
volumen volumen NCMS000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
u o CC 0.99505
otras otro DI0FP0 0.865408
que que PR0CN00 0.550139
determine determinar VMSP3S0 0.634863
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

Las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
deberán deber VMIF3P0 1
ser ser VSN0000 0.959637
lo el DA00S0 0.665165
suficientemente suficientemente RG 1
desagregadas desagregar VMP00PF 1
para para SP 0.999834
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
que que PR0CN00 0.550139
se se P00CN00 0.494509
interconecte interconectar VMSP1S0 0.634747
no no RN 0.999297
necesite necesitar VMSP3S0 0.634863
pagar pagar VMN0000 1
por por SP 1
componentes componente NCCP000 0.991803
o o CC 0.999864
recursos recurso NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
red red NCFS000 1
que que PR0CN00 0.550139
no no RN 0.999297
se se P00CN00 0.494509
requieran requerir VMSP3P0 0.941964
para para SP 0.999834
que que CS 0.449861
el el DA0MS0 1
servicio servicio NCMS000 1
sea ser VSSP1S0 0.49434
suministrado suministrar VMP00SM 1
. . Fp 1

[ [ Fca 1
… … Fz 1
] ] Fct 1
” ” Frc 1
En en SP 1
estricto estricto AQ0MS00 1
cumplimiento cumplimiento NCMS000 1
a a SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
citado citar VMP00SM 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
18_de_diciembre_de_2014 [??:18/12/2014:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
, , Fc 1
misma mismo PI0FS00 0.18316
que que PR0CN00 0.550139
establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
principios principio NCMP000 1
básicos básico AQ0MP00 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
constituyen constituir VMIP3P0 1
en en SP 1
reglas regla NCFP000 0.994505
de de SP 0.999961
carácter carácter NCMS000 1
general general AQ0CS00 0.826212
a a SP 0.998775
las el DA0FP0 0.988184
cuales cual PR0CP00 1
se se P00CN00 0.494509
deberá deber VMIF3S0 1
sujetar sujetar VMN0000 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
reguladora regulador AQ0FS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
elaborar elaborar VMN0000 1
los el DA0MP0 0.992728
modelos modelo NCCP000 1
de de SP 0.999961
costos costo NCMP000 1
que que PR0CN00 0.550139
calculen calcular VMSP3P0 0.941964
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
de de SP 0.999961
ideas idea NCFP000 0.991031
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
137 137 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
señala señalar VMIP3S0 0.997076
a a SP 0.998775
la el DA0FS0 0.98926
letra letra NCFS000 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
137 137 Z 1
. . Fp 1

El el DA0MS0 1
Instituto instituto NP00000 1
publicará publicar VMIF3S0 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
, , Fc 1
en en SP 1
el el DA0MS0 1
último último AO0MS00 1
trimestre trimestre NCMS000 0.936047
de de SP 1
el el DA0MS0 1
año año NCMS000 1
, , Fc 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
técnicas técnico AQ0FP00 0.300493
mínimas mínimo AQ0FP00 0.986111
y y CC 0.999989
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
que que PR0CN00 0.550139
hayan haber VASP3P0 0.994792
resultado resultar VMP00SM 0.0751232
de de SP 0.999961
las el DA0FP0 0.988184
metodologías metodología NCFP000 1
de de SP 0.999961
costos costo NCMP000 1
emitidas emitir VMP00PF 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
mismas mismo AQ0FP00 0.995495
que que PR0CN00 0.550139
estarán estar VMIF3P0 0.994505
vigentes vigente AQ0CP00 1
en en SP 1
el el DA0MS0 1
año año NCMS000 1
calendario calendario NCMS000 1
inmediato inmediato AQ0MS00 1
siguiente siguiente AQ0CS00 1
. . Fp 1
” ” Frc 1
En en SP 1
apego apego NCMS000 1
a a SP 0.998775
dicha decir VMP00SF 0.819767
metodología metodología NCFS000 1
y y CC 0.999989
en en SP 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
137 137 Z 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
9_de_noviembre_de_2017 [??:9/11/2017:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
, , Fc 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
contiene contener VMIP3S0 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
para para SP 0.999834
los el DA0MP0 0.992728
Servicios_de_Interconexión servicios_de_interconexión NP00000 1
que que PR0CN00 0.550139
han haber VAIP3P0 0.999845
resultado resultar VMP00SM 0.0751232
de de SP 0.999961
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
y y CC 0.999989
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
utilizará utilizar VMIF3S0 1
para para SP 0.999834
resolver resolver VMN0000 1
los el DA0MP0 0.992728
desacuerdos desacuerdo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en_materia_de en_materia_de SP 1
tarifas tarifa NCFP000 0.992958
aplicables aplicable AQ0CP00 1
de de SP 1
el el DA0MS0 1
1_de_enero [??:1/1/??:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
. . Fp 1

Cabe caber VMIP3S0 0.975904
mencionar mencionar VMN0000 1
que que CS 0.449861
dichos decir VMP00PM 0.97619
modelos modelo NCCP000 1
de de SP 0.999961
costos costo NCMP000 1
se se P00CN00 0.494509
derivan derivar VMIP3P0 1
de de SP 0.999961
la el DA0FS0 0.98926
aplicación aplicación NCFS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
disposición disposición NCFS000 1
administrativa administrativo AQ0FS00 0.661294
de de SP 0.999961
carácter carácter NCMS000 1
general general AQ0CS00 0.826212
como como CS 0.967153
lo lo PP3MSA0 0.334764
es ser VSIP3S0 1
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
llevado_a_cabo llevar_a_cabo VMP00SM 1
para para SP 0.999834
su su DP3CSN 1
construcción construcción NCFS000 1
ha haber VAIP3S0 0.999889
sido ser VSP00SM 1
debidamente debidamente RG 1
descrito describir VMP00SM 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
. . Fp 1

En_consecuencia en_consecuencia RG 1
, , Fc 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
objeto objeto NCMS000 0.996183
de de SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
procedimiento procedimiento NCMS000 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
tasación tasación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
han haber VAIP3P0 0.999845
sido ser VSP00SM 1
debidamente debidamente RG 1
publicadas publicar VMP00PF 1
por por SP 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
en en SP 1
el el DA0MS0 1
acuerdo acuerdo NCMS000 0.999311
citado citar VMP00SM 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
a a SP 1
el el DA0MS0 1
ser ser NCMS000 0.0403635
de de SP 0.999961
conocimiento conocimiento NCMS000 1
público público AQ0MS00 0.409696
hace hacer VMIP3S0 1
innecesaria innecesario AQ0FS00 1
su su DP3CSN 1
reproducción reproducción NCFS000 1
en en SP 1
el el DA0MS0 1
cuerpo cuerpo NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
resolución resolución NCFS000 1
. . Fp 1

Cabe caber VMIP3S0 0.975904
mencionar mencionar VMN0000 1
que que CS 0.449861
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
en_cuanto_a en_cuanto_a SP 1
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
de de SP 0.999961
aplicación aplicación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
nuevas nuevo AQ0FP00 0.998891
condiciones condición NCFP000 0.998418
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
en en SP 1
particular particular NCCS000 0.172131
de de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 1
el el DA0MS0 1
15_de_julio [??:15/7/??:??.??:??] W 1
, , Fc 1
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
129 129 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
, , Fc 1
con con SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
cuentan contar VMIP3P0 1
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
para para SP 0.999834
presentar presentar VMN0000 1
sus su DP3CPN 0.999903
solicitudes solicitud NCFP000 1
de de SP 0.999961
resolución resolución NCFS000 1
de de SP 0.999961
desacuerdos desacuerdo NCMP000 1
, , Fc 1
se se P00CN00 0.494509
debe deber VMIP3S0 0.998712
realizar realizar VMN0000 1
de de SP 0.999961
manera manera NCFS000 1
armónica armónico AQ0FS00 0.593609
, , Fc 1
junto_con junto_con SP 1
el el DA0MS0 1
resto resto NCMS000 0.998634
de de SP 0.999961
los el DA0MP0 0.992728
artículos artículo NCMP000 1
en_materia_de en_materia_de SP 1
interconexión interconexión NCFS000 1
, , Fc 1
en en SP 1
particular particular AQ0CS00 0.827869
, , Fc 1
con con SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
125 125 Z 1
y y CC 0.999989
137 137 Z 1
. . Fp 1

A_mayor_abundamiento a_mayor_abundamiento RG 1
, , Fc 1
el el DA0MS0 1
concepto concepto NCMS000 1
de de SP 0.999961
no no RN 0.999297
discriminación discriminación NCFS000 1
en_materia_de en_materia_de SP 1
interconexión interconexión NCFS000 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
contenido contenido NCMS000 0.993421
dentro_de dentro_de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
125 125 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
ley ley NCFS000 1
, , Fc 1
cuando cuando CS 0.86298
señala señalar VMIP3S0 0.997076
que que CS 0.449861
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
para para SP 0.999834
interconexión interconexión NCFS000 1
que que CS 0.449861
un uno DI0MS0 0.99698
concesionario concesionario NCMS000 0.488737
ofrezca ofrecer VMSP3S0 0.634844
a a SP 0.998775
otro otro PI0MS00 0.341499
con con SP 1
motivo motivo NCMS000 0.992395
de de SP 0.999961
un uno DI0MS0 0.99698
acuerdo acuerdo NCMS000 0.999311
o o CC 0.999864
de de SP 0.999961
una uno DI0FS0 0.951973
resolución resolución NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
deberán deber VMIF3P0 1
otorgar otorgar VMN0000 1
se se PP3CN00 1
a a SP 0.998775
cualquiera cualquiera PI0CS00 0.992958
que que PR0CN00 0.550139
lo lo PP3MSA0 0.334764
solicite solicitar VMSP3S0 0.634863
, , Fc 1
a_partir_de a_partir_de SP 1
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
. . Fp 1

Es ser VSIP3S0 1
decir decir VMN0000 0.998575
, , Fc 1
la el DA0FS0 0.98926
no no RN 0.999297
discriminación discriminación NCFS000 1
no no RN 0.999297
se se P00CN00 0.494509
da dar VMIP3S0 0.998555
de de SP 0.999961
manera manera NCFS000 1
retroactiva retroactivo AQ0FS00 1
sino_que sino_que CC 1
es ser VSIP3S0 1
a_partir_de a_partir_de SP 1
que que CS 0.449861
un uno DI0MS0 0.99698
concesionario concesionario NCMS000 0.488737
se se P00CN00 0.494509
lo lo PP3MSA0 0.334764
solicita solicitar VMIP3S0 0.989241
a a SP 0.998775
otro otro PI0MS00 0.341499
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
mismo mismo AQ0MS00 0.802208
sentido sentido NCMS000 0.940835
, , Fc 1
si si CS 0.999827
bien bien RG 0.876088
el el DA0MS0 1
Instituto instituto NP00000 1
puede poder VMIP3S0 0.999693
ejercer ejercer VMN0000 1
su su DP3CSN 1
facultad facultad NCFS000 0.988202
de de SP 0.999961
resolver resolver VMN0000 1
desacuerdos desacuerdo NCMP000 1
presentados presentar VMP00PM 1
con con SP 1
posterioridad posterioridad NCFS000 1
a a SP 1
el el DA0MS0 1
15_de_julio [??:15/7/??:??.??:??] W 1
, , Fc 1
lo lo PP3MSA0 0.334764
hace hacer VMIP3S0 1
determinando determinar VMG0000 1
que que CS 0.449861
las el DA0FP0 0.988184
nuevas nuevo AQ0FP00 0.998891
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
resuelva resolver VMSP3S0 0.495935
el el DA0MS0 1
Instituto instituto NP00000 1
sean ser VSSP3P0 0.996689
aplicables aplicable AQ0CP00 1
a_partir_de a_partir_de SP 1
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
en en SP 1
que que CS 0.449861
se se P00CN00 0.494509
emita emitir VMSP3S0 0.634856
la el DA0FS0 0.98926
resolución resolución NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

Lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
es ser VSIP3S0 1
plenamente plenamente RG 1
consistente consistente AQ0CS00 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
último último AO0MS00 1
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
129 129 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
, , Fc 1
ya_que ya_que CS 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
señala señalar VMIP3S0 0.997076
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
En en SP 1
el el DA0MS0 1
caso caso NCMS000 0.999445
de de SP 0.999961
concesionarios concesionario NCMP000 0.62798
cuyas cuyo PR0FP00 1
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
se se P00CN00 0.494509
encuentren encontrar VMSP3P0 0.941964
interconectadas interconectar VMP00PF 1
y y CC 0.999989
con con SP 1
motivo motivo NCMS000 0.992395
de de SP 0.999961
la el DA0FS0 0.98926
terminación terminación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
vigencia vigencia NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
convenios convenio NCMP000 0.991071
puedan poder VMSP3P0 0.997382
acordar acordar VMN0000 1
nuevas nuevo AQ0FP00 0.998891
condiciones condición NCFP000 0.998418
de de SP 0.999961
interconexión interconexión NCFS000 1
y y CC 0.999989
no no RN 0.999297
exista existir VMSP3S0 0.497942
acuerdo acuerdo NCMS000 0.999311
entre entre SP 0.980341
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
deberán deber VMIF3P0 1
presentar presentar VMN0000 1
ante ante SP 0.999744
el el DA0MS0 1
Instituto instituto NP00000 1
su su DP3CSN 1
solicitud solicitud NCFS000 1
de de SP 0.999961
resolución resolución NCFS000 1
sobre sobre SP 0.997804
el el DA0MS0 1
desacuerdo desacuerdo NCMS000 0.97619
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
a_más_tardar a_más_tardar RG 1
el el DA0MS0 1
15_de_julio [??:15/7/??:??.??:??] W 1
de de SP 0.999961
cada cada DI0CS0 1
año año NCMS000 1
, , Fc 1
a_fin_de a_fin_de SP 1
que que CS 0.449861
resuelva resolver VMSP3S0 0.495935
, , Fc 1
conforme_a conforme_a SP 1
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
administrativo administrativo AQ0MS00 0.661294
previsto prever VMP00SM 1
en en SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
artículo artículo NCMS000 1
, , Fc 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
de de SP 0.999961
interconexión interconexión NCFS000 1
no no RN 0.999297
convenidas convenir VMP00PF 1
entre entre SP 0.980341
