RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LAS_CONDICIONES_DE_INTERCONEXIÓN_NO_CONVENIDAS_ENTRE_LAS_EMPRESAS_AXTEL resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_las_condiciones_de_interconexión_no_convenidas_entre_las_empresas_axtel NP00000 1
, , Fc 1
a a SP 0.998775
analizar analizar VMN0000 1
específicamente específicamente RG 1
las el DA0FP0 0.988184
argumentaciones argumentación NCFP000 1
generales general AQ0CP00 0.916449
de de SP 0.999961
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
en en SP 1
relación relación NCFS000 1
con con SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
procedimiento procedimiento NCMS000 1
, , Fc 1
para para SP 0.999834
posteriormente posteriormente RG 1
resolver resolver VMN0000 1
sobre sobre SP 0.997804
aquellos aquel DD0MP0 0.593168
puntos punto NCMP000 1
de de SP 0.999961
desacuerdo desacuerdo NCMS000 0.97619
que que PR0CN00 0.550139
en_materia_de en_materia_de SP 1
interconexión interconexión NCFS000 1
fueron ser VSIS3P0 0.933213
sometidos someter VMP00PM 1
por por SP 1
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
. . Fp 1

A._Comentarios a._comentarios NP00000 1
sobre sobre SP 0.997804
el el DA0MS0 1
Modelo_de_Costos_de_el_Instituto modelo_de_costos_de_el_instituto NP00000 1
. . Fp 1

Argumentos argumentos NP00000 0.331016
de de SP 0.999961
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
realizan realizar VMIP3P0 1
diversas diverso DI0FP0 0.805344
manifestaciones manifestación NCFP000 1
acerca_de acerca_de SP 1
el el DA0MS0 1
Modelo_de_Costos_de_el_Instituto modelo_de_costos_de_el_instituto NP00000 1
donde donde PR00000 0.982827
argumentan argumentar VMIP3P0 1
que que CS 0.449861
hay haber VMIP3S0 1
una uno DI0FS0 0.951973
abrupta abrupto AQ0FS00 1
reducción reducción NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
para para SP 0.999834
los el DA0MP0 0.992728
años año NCMP000 1
2015 2015 Z 1
y y CC 0.999989
2016 2016 Z 1
que que PR0CN00 0.550139
las lo PP3FPA0 0.011793
coloca colocar VMIP3S0 0.989241
por por SP 1
debajo_de debajo_de SP 1
los el DA0MP0 0.992728
costos costo NCMP000 1
de de SP 0.999961
prestar prestar VMN0000 1
el el DA0MS0 1
servicio servicio NCMS000 1
debido_a debido_a SP 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
modela modelar VMIP3S0 0.98924
un uno DI0MS0 0.99698
operador operador NCMS000 0.980769
hipotético hipotético AQ0MS00 1
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
mayores mayor AQ0CP00 0.977642
similitudes similitud NCFP000 1
con con SP 1
el el DA0MS0 1
Agente_Económico_Preponderante agente_económico_preponderante NP00000 1
que que CS 0.449861
con con SP 1
los el DA0MP0 0.992728
demás demás DI0CP0 0.280093
operadores operador NCMP000 0.992958
, , Fc 1
pues pues CS 0.999049
incluye incluir VMIP3S0 0.95045
el el DA0MS0 1
diseño diseño NCMS000 0.983871
de de SP 0.999961
una uno DI0FS0 0.951973
red red NCFS000 1
de de SP 0.999961
nueva nuevo AQ0FS00 0.993421
generación generación NCFS000 1
( ( Fpa 1
NGN ngn NP00000 1
) ) Fpt 1
y y CC 0.999989
la el DA0FS0 0.98926
inclusión inclusión NCFS000 1
como como CS 0.967153
definición definición NCFS000 1
de de SP 0.999961
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
interconexión interconexión NCFS000 1
el el DA0MS0 1
LRIC_Puro lric_puro NP00000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
mencionan mencionar VMIP3P0 1
que que CS 0.449861
el el DA0MS0 1
Costo_de_Capital_Promedio_Ponderado costo_de_capital_promedio_ponderado NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
CCPP ccpp NP00000 1
” ” Frc 1
) ) Fpt 1
debe deber VMIP3S0 0.998712
incrementar incrementar VMN0000 1
se se PP3CN00 1
de de SP 0.999961
7.0_% 7.0/100 Zp 1
a a SP 0.998775
9.0_% 9.0/100 Zp 1
y y CC 0.999989
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
cambio cambio NCMS000 0.998705
que que PR0CN00 0.550139
debe deber VMIP3S0 0.998712
utilizar utilizar VMN0000 1
se se PP3CN00 1
es ser VSIP3S0 1
el el DA0MS0 1
de de SP 0.999961
la el DA0FS0 0.98926
encuesta encuesta NCFS000 0.98374
realizada realizar VMP00SF 1
por por SP 1
el el DA0MS0 1
Banco_de_México banco_de_méxico NP00000 1
a a SP 0.998775
especialistas especialista NCCP000 0.952586
en en SP 1
economía economía NCFS000 1
de de SP 1
el el DA0MS0 1
sector sector NCMS000 1
privado privar VMP00SM 0.99569
, , Fc 1
añade añadir VMIP3S0 0.780172
que que CS 0.449861
en en SP 1
la el DA0FS0 0.98926
última último AO0FS00 1
encuesta encuesta NCFS000 0.98374
reportada reportar VMP00SF 1
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
cambio cambio NCMS000 0.998705
estimado estimar VMP00SM 1
promedio promedio NCMS000 0.991803
para para SP 0.999834
el el DA0MS0 1
2017 2017 Z 1
es ser VSIP3S0 1
de de SP 0.999961
17.2_pesos $_CUP:17.2 Zm 1
. . Fp 1

Mencionan mencionar VMIP3P0 1
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
que que CS 0.449861
el el DA0MS0 1
modelo modelo NCCS000 0.99763
empleado emplear VMP00SM 0.865854
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
considera considerar VMIP3S0 0.998721
variables variable NCFP000 0.365965
diversas diverso AQ0FP00 0.194656
para para SP 0.999834
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
fijo fijo AQ0MS00 0.986111
a a SP 0.998775
las el DA0FP0 0.988184
utilizadas utilizar VMP00PF 1
para para SP 0.999834
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
móvil móvil AQ0CS00 0.765152
, , Fc 1
sin sin SP 1
justificar justificar VMN0000 1
mediante mediante SP 0.99763
una uno DI0FS0 0.951973
correcta correcto AQ0FS00 1
fundamentación fundamentación NCFS000 1
y y CC 0.999989
motivación motivación NCFS000 1
la el DA0FS0 0.98926
disparidad disparidad NCFS000 1
de de SP 0.999961
criterios criterio NCMP000 1
para para SP 0.999834
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
entre entre SP 0.980341
tales tal DD0CP0 0.742331
servicios servicio NCMP000 1
. . Fp 1

Como como CS 0.967153
ejemplo ejemplo NCMS000 1
de de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
señalan señalar VMIP3P0 1
que que CS 0.449861
mientras mientras CS 0.88835
para para SP 0.999834
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
interconexión interconexión NCFS000 1
fija fijo AQ0FS00 0.684211
se se P00CN00 0.494509
contempla contemplar VMIP3S0 0.990196
la el DA0FS0 0.98926
tecnología tecnología NCFS000 1
de de SP 0.999961
nueva nuevo AQ0FS00 0.993421
generación generación NCFS000 1
( ( Fpa 1
NGN ngn NP00000 1
) ) Fpt 1
, , Fc 1
para para SP 0.999834
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
interconexión interconexión NCFS000 1
móvil móvil AQ0CS00 0.765152
se se P00CN00 0.494509
consideran considerar VMIP3P0 1
tecnologías tecnología NCFP000 1
de de SP 0.999961
redes red NCFP000 0.990196
menos menos RG 0.990694
avanzadas avanzar VMP00PF 0.623747
como como CS 0.967153
2G 2G Z 1
y y CC 0.999989
3G 3G Z 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
mencionan mencionar VMIP3P0 1
que que CS 0.449861
para para SP 0.999834
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
móvil móvil AQ0CS00 0.765152
se se P00CN00 0.494509
toma tomar VMIP3S0 0.442623
en en SP 1
cuenta contar VMIP3S0 0.768585
el el DA0MS0 1
costo costo NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
llamada llamada NCFS000 0.480159
en en SP 1
el el DA0MS0 1
usuario usuario NCMS000 0.987805
final final AQ0CS00 0.365702
mientras_que mientras_que CS 1
en en SP 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
fijo fijo AQ0MS00 0.986111
no no RN 0.999297
se se P00CN00 0.494509
toma tomar VMIP3S0 0.442623
en en SP 1
cuenta cuenta NCFS000 0.229017
. . Fp 1

Finalmente finalmente RG 1
, , Fc 1
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
manifiestan manifestar VMIP3P0 1
que que CS 0.449861
mientras mientras CS 0.88835
para para SP 0.999834
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
móvil móvil AQ0CS00 0.765152
se se P00CN00 0.494509
toma tomar VMIP3S0 0.442623
en en SP 1
cuenta contar VMIP3S0 0.768585
el el DA0MS0 1
costo costo NCMS000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
, , Fc 1
para para SP 0.999834
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
fija fijo AQ0FS00 0.684211
no no RN 0.999297
, , Fc 1
situación situación NCFS000 1
que que PR0CN00 0.550139
a a SP 1
el el DA0MS0 1
conjuntar conjuntar VMN0000 1
se se PP3CN00 1
con con SP 1
lo lo PP3MSA0 0.334764
señalado señalar VMP00SM 1
anteriormente anteriormente RG 1
, , Fc 1
origina originar VMIP3S0 0.989241
una uno DI0FS0 0.951973
disparidad disparidad NCFS000 1
de de SP 0.999961
costos costo NCMP000 1
de de SP 0.999961
donde donde PR00000 0.982827
que que CS 0.449861
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
fija fijo AQ0FS00 0.684211
resulta resultar VMIP3S0 0.993808
menor menor AQ0CS00 0.977178
que que CS 0.449861
la el DA0FS0 0.98926
móvil móvil NCMS000 0.234848
. . Fp 1

Consideraciones_de_el_Instituto_Con_relación_a consideraciones_de_el_instituto_con_relación_a NP00000 1
la el DA0FS0 0.98926
utilización utilización NCFS000 1
de de SP 0.999961
un uno DI0MS0 0.99698
operador operador NCMS000 0.980769
hipotético hipotético AQ0MS00 1
y y CC 0.999989
la el DA0FS0 0.98926
inclusión inclusión NCFS000 1
de de SP 0.999961
LRIC lric NP00000 1
puro puro AQ0MS00 0.794118
, , Fc 1
debe deber VMIP3S0 0.998712
decir decir VMN0000 1
se se PP3CN00 1
que que CS 0.449861
dicha decir VMP00SF 0.819767
determinación determinación NCFS000 1
formó_parte formar_parte VMIS3S0 1
una uno DI0FS0 0.951973
disposición disposición NCFS000 1
de de SP 0.999961
carácter carácter NCMS000 1
general general AQ0CS00 0.826212
como como CS 0.967153
lo lo PP3MSA0 0.334764
es ser VSIP3S0 1
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
, , Fc 1
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
no no RN 0.999297
puede poder VMIP3S0 0.999693
ser ser VSN0000 0.959637
modificada modificar VMP00SF 1
en en SP 1
una uno DI0FS0 0.951973
disposición disposición NCFS000 1
de de SP 0.999961
carácter carácter NCMS000 1
particular particular AQ0CS00 0.827869
como como CS 0.967153
lo lo PP3MSA0 0.334764
es ser VSIP3S0 1
la el DA0FS0 0.98926
Resolución resolución NP00000 1
que que PR0CN00 0.550139
pone poner VMIP3S0 1
fin fin NCMS000 1
a a SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
procedimiento procedimiento NCMS000 1
administrativo administrativo AQ0MS00 0.661294
; ; Fx 1
aunado aunar VMP00SM 1
a a SP 0.998775
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
se se P00CN00 0.494509
señala señalar VMIP3S0 0.997076
que que CS 0.449861
el el DA0MS0 1
presente presente AQ0CS00 0.524254
procedimiento procedimiento NCMS000 1
no no RN 0.999297
tiene tener VMIP3S0 1
como como CS 0.967153
objeto objeto NCMS000 0.996183
dilucidar dilucidar VMN0000 1
los el DA0MP0 0.992728
fundamentos fundamento NCMP000 1
y y CC 0.999989
motivos motivo NCMP000 0.992424
que que PR0CN00 0.550139
el el DA0MS0 1
Instituto instituto NP00000 1
tomó tomar VMIS3S0 1
en en SP 1
consideración consideración NCFS000 1
para para SP 0.999834
establecer establecer VMN0000 1
dicha decir VMP00SF 0.819767
metodología metodología NCFS000 1
y y CC 0.999989
el el DA0MS0 1
Modelo_de_Costos modelo_de_costos NP00000 1
. . Fp 1

No_obstante no_obstante CC 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
respecto_a respecto_a SP 1
los el DA0MP0 0.992728
niveles nivel NCMP000 0.987805
que que PR0CN00 0.550139
variables variable AQ0CP00 0.634035
como como CS 0.967153
el el DA0MS0 1
CCPP ccpp NP00000 1
y y CC 0.999989
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
cambio cambio NCMS000 0.998705
deben deber VMIP3P0 1
mantener mantener VMN0000 1
vigentes vigente AQ0CP00 1
para para SP 0.999834
el el DA0MS0 1
año_2017 [??:??/??/2017:??.??:??] W 1
, , Fc 1
se se P00CN00 0.494509
menciona mencionar VMIP3S0 0.989241
que que CS 0.449861
el el DA0MS0 1
lineamiento lineamiento NCMS000 1
Décimo_Tercero_de_la_Metodología_de_Costos décimo_tercero_de_la_metodología_de_costos NP00000 1
, , Fc 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
: : Fd 1
“ “ Fra 1
DÉCIMO_TERCERO décimo_tercero NP00000 1
. . Fp 1
- - Fg 1
Los el DA0MP0 0.992728
resultados resultado NCMP000 0.998596
de de SP 1
el el DA0MS0 1
Modelo_de_Costos_de_el_Servicio_de_Interconexión modelo_de_costos_de_el_servicio_de_interconexión NP00000 1
relevante relevante AQ0CS00 1
tendrán tener VMIF3P0 1
vigencia vigencia NCFS000 1
de de SP 1
el el DA0MS0 1
1º 1º Z 1
de de SP 0.999961
enero [??:??/1/??:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre [??:31/12/??:??.??:??] W 1
de de SP 0.999961
cada cada DI0CS0 1
año año NCMS000 1
. . Fp 1

El el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
podrá poder VMIF3S0 1
actualizar actualizar VMN0000 1
anualmente anualmente RG 1
la el DA0FS0 0.98926
información información NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
demanda demanda NCFS000 0.967828
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
los el DA0MP0 0.992728
precios precio NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
insumos insumo NCMP000 1
empleados empleado NCMP000 0.89267
, , Fc 1
el el DA0MS0 1
Costo_de_Capital_Promedio_Ponderado costo_de_capital_promedio_ponderado NP00000 1
y y CC 0.999989
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
cambio cambio NCMS000 0.998705
utilizados utilizar VMP00PM 1
en en SP 1
el el DA0MS0 1
Modelo_de_Costos_de_el_Servicio_de_Interconexión modelo_de_costos_de_el_servicio_de_interconexión NP00000 1
relevante relevante AQ0CS00 1
para para SP 0.999834
garantizar garantizar VMN0000 1
que que CS 0.449861
refleje reflejar VMSP3S0 0.634863
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
de de SP 1
el el DA0MS0 1
mercado mercado NCMS000 0.999343
. . Fp 1
” ” Frc 1
En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
el el DA0MS0 1
lineamiento lineamiento NCMS000 1
antes antes RG 1
citado citar VMP00SM 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
podrá poder VMIF3S0 1
actualizar actualizar VMN0000 1
anualmente anualmente RG 1
la el DA0FS0 0.98926
información información NCFS000 1
de de SP 1
el el DA0MS0 1
Modelo_de_Costos modelo_de_costos NP00000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
en en SP 1
apego apego NCMS000 1
a a SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
se se P00CN00 0.494509
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
, , Fc 1
el el DA0MS0 1
3_de_octubre_de_2016 [??:3/10/2016:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2017 2017 Z 1
, , Fc 1
en en SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
estableció establecer VMIS3S0 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
QUINTO quinto NCMS000 0.262887
. . Fp 1
- - Fg 1
Modelos_de_Costos modelos_de_costos NP00000 1
. . Fp 1

De de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
Lineamientos_Tercero lineamientos_tercero NP00000 1
y y CC 0.999989
Cuarto_de_la_Metodología_de_Costos cuarto_de_la_metodología_de_costos NP00000 1
para para SP 0.999834
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
conducción conducción NCFS000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
así_como así_como CC 1
de de SP 0.999961
tránsito tránsito NCMS000 1
se se P00CN00 0.494509
empleará emplear VMIF3S0 1
el el DA0MS0 1
enfoque enfoque NCMS000 0.86795
de de SP 0.999961
CILP cilp NP00000 1
puro puro AQ0MS00 0.794118
, , Fc 1
es ser VSIP3S0 1
así así RG 0.999409
que que CS 0.449861
el el DA0MS0 1
modelo modelo NCCS000 0.99763
de de SP 0.999961
costos costo NCMP000 1
fijo fijo AQ0MS00 0.986111
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
Modelo_Fijo modelo_fijo NP00000 1
” ” Frc 1
) ) Fpt 1
y y CC 0.999989
el el DA0MS0 1
modelo modelo NCCS000 0.99763
de de SP 0.999961
costos costo NCMP000 1
móvil móvil AQ0CS00 0.765152
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
Modelo_Móvil modelo_móvil NP00000 1
” ” Frc 1
) ) Fpt 1
, , Fc 1
se se P00CN00 0.494509
construirán construir VMIF3P0 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
este este DD0MS0 0.949201
principio principio NCMS000 0.997238
y y CC 0.999989
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
descrito describir VMP00SM 1
a a SP 0.998775
lo el DA00S0 0.665165
largo largo AQ0MS00 0.990132
de de SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
considerando considerando NCMS000 0.186667
. . Fp 1

Es ser VSIP3S0 1
importante importante AQ0CS00 1
mencionar mencionar VMN0000 1
que que CS 0.449861
en en SP 1
los el DA0MP0 0.992728
Modelos_de_Costos modelos_de_costos NP00000 1
empleados empleado NCMP000 0.89267
para para SP 0.999834
determinar determinar VMN0000 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
aplicables aplicable AQ0CP00 1
durante durante SP 1
2017 2017 Z 1
, , Fc 1
se se P00CN00 0.494509
ha haber VAIP3S0 0.999889
aplicado aplicar VMP00SM 1
el el DA0MS0 1
lineamiento lineamiento NCMS000 1
Décimo_Tercero_de_la_Metodología_de_Costos décimo_tercero_de_la_metodología_de_costos NP00000 1
a_efecto_de a_efecto_de SP 1
actualizar actualizar VMN0000 1
la el DA0FS0 0.98926
información información NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
demanda demanda NCFS000 0.967828
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
los el DA0MP0 0.992728
precios precio NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
insumos insumo NCMP000 1
empleados empleado NCMP000 0.89267
, , Fc 1
el el DA0MS0 1
Costo_de_Capital_Promedio_Ponderado costo_de_capital_promedio_ponderado NP00000 1
, , Fc 1
la el DA0FS0 0.98926
tasa tasa NCFS000 0.99361
de de SP 0.999961
inflación inflación NCFS000 1
y y CC 0.999989
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
cambio cambio NCMS000 0.998705
para para SP 0.999834
garantizar garantizar VMN0000 1
que que CS 0.449861
refleje reflejar VMSP3S0 0.634863
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
de de SP 1
el el DA0MS0 1
mercado mercado NCMS000 0.999343
( ( Fpa 1
… … Fz 1
) ) Fpt 1
” ” Frc 1
Es ser VSIP3S0 1
decir decir VMN0000 0.998575
, , Fc 1
los el DA0MP0 0.992728
puntos punto NCMP000 1
planteados plantear VMP00PM 1
por por SP 1
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
en en SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
procedimiento procedimiento NCMS000 1
, , Fc 1
fueron ser VSIS3P0 0.933213
analizados analizar VMP00PM 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
como como CS 0.967153
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
para para SP 0.999834
la el DA0FS0 0.98926
emisión emisión NCFS000 1
de de SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2017 2017 Z 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
en en SP 1
los el DA0MP0 0.992728
Modelos_de_Costos modelos_de_costos NP00000 1
empleados empleado NCMP000 0.89267
para para SP 0.999834
determinar determinar VMN0000 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
aplicables aplicable AQ0CP00 1
durante durante SP 1
2017 2017 Z 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
determinó determinar VMIS3S0 1
actualizar actualizar VMN0000 1
, , Fc 1
entre entre SP 0.980341
otros otro PI0MP00 0.254022
, , Fc 1
el el DA0MS0 1
CCPP ccpp NP00000 1
y y CC 0.999989
el el DA0MS0 1
tipo tipo NCMS000 1
de de SP 0.999961
cambio cambio NCMS000 0.998705
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hace hacer VMIP3S0 1
a a SP 0.998775
las el DA0FP0 0.988184
diversas diverso DI0FP0 0.805344
manifestaciones manifestación NCFP000 1
de de SP 0.999961
Axtel axtel NP00000 1
y y CC 0.999989
Avantel avantel NP00000 1
referentes referente NCCP000 0.738095
a a SP 0.998775
las el DA0FP0 0.988184
diferencias diferencia NCFP000 0.996454
entre entre SP 0.980341
el el DA0MS0 1
modelo modelo NCCS000 0.99763
móvil móvil AQ0CS00 0.765152
con_respecto_a con_respecto_a SP 1
el el DA0MS0 1
fijo fijo AQ0MS00 0.986111
que que PR0CN00 0.550139
supuestamente supuestamente RG 1
origina originar VMIP3S0 0.989241
una uno DI0FS0 0.951973
disparidad disparidad NCFS000 1
de de SP 0.999961
costos costo NCMP000 1
y y CC 0.999989
de de SP 0.999961
tarifas tarifa NCFP000 0.992958
ilegales ilegal AQ0CP00 1
, , Fc 1
se se P00CN00 0.494509
menciona mencionar VMIP3S0 0.989241
que que CS 0.449861
dichos decir VMP00PM 0.97619
señalamientos señalamiento NCMP000 1
son ser VSIP3P0 0.995197
imprecisos impreciso AQ0MP00 1
, , Fc 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
tanto tanto RG 0.806143
en en SP 1
el el DA0MS0 1
modelo modelo NCCS000 0.99763
fijo fijo AQ0MS00 0.986111
como como CS 0.967153
en en SP 1
el el DA0MS0 1
modelo modelo NCCS000 0.99763
móvil móvil AQ0CS00 0.765152
se se P00CN00 0.494509
utilizó utilizar VMIS3S0 1
una uno DI0FS0 0.951973
arquitectura arquitectura NCFS000 1
de de SP 0.999961
red red NCFS000 1
que que PR0CN00 0.550139
reflejara reflejar VMSI3S0 0.5
las el DA0FP0 0.988184
tecnologías tecnología NCFP000 1
modernas moderno AQ0FP00 0.983871
equivalentes equivalente AQ0CP00 0.661294
; ; Fx 1
esto este PD00S00 1
es ser VSIP3S0 1
tecnologías tecnología NCFP000 1
disponibles disponible AQ0CP00 1
y y CC 0.999989
probadas probar VMP00PF 1
con con SP 1
el el DA0MS0 1
costo costo NCMS000 1
más más RG 0.99993
bajo bajo AQ0MS00 0.068599
previsto prever VMP00SM 1
a a SP 0.998775
lo el DA00S0 0.665165
largo largo AQ0MS00 0.990132
de de SP 0.999961
su su DP3CSN 1
vida vida NCFS000 1
útil útil AQ0CS00 0.987805
. . Fp 1

En en SP 1
el el DA0MS0 1
caso caso NCMS000 0.999445
de de SP 0.999961
las el DA0FP0 0.988184
redes red NCFP000 0.990196
fijas fijo AQ0FP00 0.982233
se se P00CN00 0.494509
decidió decidir VMIS3S0 1
modelar modelar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
troncal troncal AQ0CS00 1
basada basar VMP00SF 0.986111
en en SP 1
redes red NCFP000 0.990196
de de SP 0.999961
nueva nuevo AQ0FS00 0.993421
generación generación NCFS000 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
es ser VSIP3S0 1
la el DA0FS0 0.98926
tecnología tecnología NCFS000 1
que que PR0CN00 0.550139
utilizaría utilizar VMIC3S0 0.65
un uno DI0MS0 0.99698
nuevo nuevo AQ0MS00 1
entrante entrante NCMS000 0.338718
en en SP 1
el el DA0MS0 1
despliegue despliegue NCMS000 0.959459
de de SP 0.999961
sus su DP3CPN 0.999903
redes red NCFP000 0.990196
. . Fp 1

Que que CS 0.449861
un uno DI0MS0 0.99698
operador operador NCMS000 0.980769
que que PR0CN00 0.550139
comenzara comenzar VMSI3S0 0.65
su su DP3CSN 1
operación operación NCFS000 1
en en SP 1
unos uno DI0MP0 0.959952
4 4 Z 1
o o CC 0.999864
5 5 Z 1
años año NCMP000 1
utilizaría utilizar VMIC3S0 0.65
en en SP 1
el el DA0MS0 1
despliegue despliegue NCMS000 0.959459
